Provider,ClaimID_count,BeneID_nunique,ClaimDuration_mean,ClaimDuration_max,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_std,Insurance_Coverage_Ratio_mean,Patient_Risk_Score_mean,Docs_Involved_Count_mean,ClmProcedureCode_1_count,County_nunique,Ratio_ClaimsPerPatient,Unique_Staff_Count,Ratio_ClaimsPerDoctor,Ratio_Inpatient_Business
PRV57539,33,32,0.9393939393939394,20,322.1212121212121,10630,763.6497789225665,319.4209420942094,17.696969696969695,1.0606060606060606,0,5,1.03125,12,2.5384615384615383,0.0
PRV57540,39,32,1.6666666666666667,20,191.28205128205127,7460,291.77478235230365,191.28205128205127,18.307692307692307,1.1282051282051282,0,9,1.21875,20,1.8571428571428572,0.0
PRV57541,31,24,0.3225806451612903,6,314.51612903225805,9750,456.0689911967078,313.2385819227084,17.548387096774192,1.4193548387096775,0,8,1.2916666666666667,23,1.2916666666666667,0.0
PRV57542,37,35,1.7297297297297298,20,144.05405405405406,5330,208.9718144133778,144.05405405405406,17.27027027027027,1.135135135135135,0,12,1.0571428571428572,18,1.9473684210526316,0.0
PRV57543,354,327,1.689265536723164,30,1458.6440677966102,516360,4240.778547485992,234.35165439619,17.638418079096045,1.3248587570621468,28,41,1.0825688073394495,170,2.0701754385964914,0.12994350282485875
PRV57544,52,47,0.6923076923076923,20,198.84615384615384,10340,385.6019172830551,198.84615384615384,17.96153846153846,1.2307692307692308,0,7,1.1063829787234043,28,1.793103448275862,0.0
PRV57545,61,54,0.8688524590163934,20,662.7868852459017,40430,3590.6504197928352,202.0346785426586,17.491803278688526,1.2459016393442623,1,14,1.1296296296296295,26,2.259259259259259,0.01639344262295082
PRV57546,18,18,1.2777777777777777,20,295.0,5310,450.0751571224783,290.45454545454544,17.166666666666668,1.2222222222222223,0,7,1.0,14,1.2,0.0
PRV57547,86,79,3.441860465116279,29,2721.860465116279,234080,7369.159823069928,223.52684879627506,17.627906976744185,1.3837209302325582,11,24,1.0886075949367089,46,1.8297872340425532,0.20930232558139536
PRV57548,210,180,3.3190476190476192,35,5090.714285714285,1069050,7796.927929209541,142.48589886154446,16.785714285714285,1.3952380952380952,66,20,1.1666666666666667,50,4.117647058823529,0.5095238095238095
PRV57549,518,324,1.223938223938224,20,311.11969111969114,161160,829.645528673465,303.4565972811089,17.776061776061777,1.0714285714285714,0,7,1.5987654320987654,4,103.6,0.0
PRV57550,29,22,1.0344827586206897,20,209.31034482758622,6070,605.3743295001316,204.8744989441473,17.896551724137932,1.1379310344827587,0,4,1.3181818181818181,13,2.0714285714285716,0.0
PRV57551,132,100,2.257575757575758,20,320.6818181818182,42330,635.4432163408587,317.1618168751782,17.28030303030303,1.2803030303030303,0,24,1.32,54,2.4,0.0
PRV57552,11,11,1.8181818181818181,20,212.72727272727272,2340,355.0800165903711,212.72727272727272,17.09090909090909,1.0,0,2,1.0,4,2.2,0.0
PRV57553,21,20,3.0952380952380953,20,402.85714285714283,8460,668.7012999624186,401.4634146341464,17.047619047619047,1.3333333333333333,0,5,1.05,13,1.5,0.0
PRV57555,42,39,2.880952380952381,10,7875.714285714285,330780,12472.052883783348,92.97033063303276,16.833333333333332,1.3571428571428572,16,13,1.0769230769230769,21,1.9090909090909092,0.6428571428571429
PRV57557,97,39,1.2164948453608246,20,213.4020618556701,20700,420.42856755026907,211.82162256322547,17.515463917525775,1.3298969072164948,0,5,2.4871794871794872,11,8.083333333333334,0.0
PRV57558,57,40,2.508771929824561,20,1606.842105263158,91590,4439.973519022838,362.39328442715765,17.350877192982455,1.1754385964912282,6,11,1.425,15,3.5625,0.14035087719298245
PRV57560,2,2,1.0,2,4500.0,9000,6363.961030678927,4.209541627689429,15.5,1.5,1,2,1.0,2,0.6666666666666666,0.5
PRV57561,17,17,3.3529411764705883,20,988.8235294117648,16810,2627.077469244439,340.09295960153577,17.0,1.0,1,4,1.0,7,2.125,0.058823529411764705
PRV57563,6,6,1.5,9,138.33333333333334,830,227.80839902573098,138.33333333333334,16.666666666666668,1.8333333333333333,0,3,1.0,3,1.5,0.0
PRV57564,7,7,0.0,0,40.0,280,34.64101615137755,40.0,18.142857142857142,1.4285714285714286,0,3,1.0,5,1.1666666666666667,0.0
PRV57565,6,6,1.1666666666666667,7,1056.6666666666667,6340,981.0538551306277,876.9281045751635,17.166666666666668,1.5,0,3,1.0,3,1.5,0.0
PRV57567,12,11,4.75,16,9357.5,112290,17563.564623183054,35.54809082404966,16.916666666666668,1.5,3,5,1.0909090909090908,7,1.5,0.5833333333333334
PRV57568,47,46,2.297872340425532,20,2560.6382978723404,120350,3854.5807893958645,178.2472039786661,17.27659574468085,1.2553191489361701,11,9,1.0217391304347827,19,2.35,0.3829787234042553
PRV57569,73,62,3.0273972602739727,25,793.6986301369863,57940,1776.7194385919006,366.74353086398486,17.301369863013697,1.4109589041095891,2,9,1.1774193548387097,30,2.3548387096774195,0.0684931506849315
PRV57570,4,4,5.0,20,107.5,430,135.0,107.5,19.0,1.0,0,2,1.0,3,1.0,0.0
PRV57571,1,1,0.0,0,400.0,400,0.0,400.0,20.0,1.0,0,1,1.0,1,0.5,0.0
PRV57572,265,207,1.2226415094339622,20,302.07547169811323,80050,699.7639171441984,295.84424458771986,17.535849056603773,1.2452830188679245,0,15,1.2801932367149758,50,5.196078431372549,0.0
PRV57573,33,16,2.272727272727273,20,187.27272727272728,6180,568.8215489461124,183.5996326905418,18.21212121212121,1.1515151515151516,0,4,2.0625,13,2.357142857142857,0.0
PRV57574,58,48,1.4655172413793103,20,338.62068965517244,19640,674.8994682143461,312.55291046346014,18.137931034482758,1.1896551724137931,0,8,1.2083333333333333,15,3.625,0.0
PRV57575,24,13,0.8333333333333334,20,248.75,5970,684.6091395190715,208.4274193548387,18.458333333333332,1.5416666666666667,0,4,1.8461538461538463,9,2.4,0.0
PRV57576,22,21,0.045454545454545456,1,196.36363636363637,4320,242.69411385617266,190.56252494319642,17.681818181818183,1.3636363636363635,0,6,1.0476190476190477,10,2.0,0.0
PRV57577,73,36,2.684931506849315,20,408.35616438356163,29810,698.446716528561,403.0534688466637,17.17808219178082,1.178082191780822,0,7,2.0277777777777777,2,24.333333333333332,0.0
PRV57578,2,2,10.0,20,90.0,180,0.0,90.0,18.5,2.0,0,1,1.0,2,0.6666666666666666,0.0
PRV57580,134,83,1.126865671641791,20,183.955223880597,24650,423.84388290710183,181.27814433898547,17.970149253731343,1.171641791044776,1,9,1.6144578313253013,3,33.5,0.0
PRV57581,15,15,1.3333333333333333,20,158.0,2370,205.57237168452377,158.0,18.0,1.2,0,7,1.0,9,1.5,0.0
PRV57583,14,12,1.4285714285714286,20,220.0,3080,518.058505754529,220.0,18.142857142857142,1.2857142857142858,0,4,1.1666666666666667,6,2.0,0.0
PRV57584,43,25,0.6511627906976745,20,668.8372093023256,28760,1973.6637544742416,179.084469346904,19.093023255813954,1.372093023255814,2,4,1.72,8,4.777777777777778,0.06976744186046512
PRV57585,140,71,1.5857142857142856,20,315.85714285714283,44220,646.9696775102194,287.0115536006194,17.214285714285715,1.15,0,3,1.971830985915493,6,20.0,0.0
PRV57586,144,51,3.1805555555555554,20,345.2083333333333,49710,711.3495189510485,342.3473806877875,17.78472222222222,1.0208333333333333,0,8,2.823529411764706,5,24.0,0.0
PRV57588,2,2,10.0,20,265.0,530,332.34018715767735,265.0,17.0,1.0,0,2,1.0,2,0.6666666666666666,0.0
PRV57590,76,60,1.8421052631578947,20,441.05263157894734,33520,1356.4223324096554,255.5843904787006,17.736842105263158,1.2105263157894737,2,6,1.2666666666666666,21,3.4545454545454546,0.039473684210526314
PRV57592,79,64,1.1898734177215189,20,213.67088607594937,16880,509.34894898666494,208.252159705022,17.39240506329114,1.0632911392405062,0,16,1.234375,11,6.583333333333333,0.0
PRV57593,26,21,3.1538461538461537,20,3265.769230769231,84910,7618.918124288736,307.00115132762465,17.576923076923077,1.3461538461538463,5,5,1.2380952380952381,16,1.5294117647058822,0.23076923076923078
PRV57594,14,14,0.8571428571428571,7,450.0,6300,1046.4298278505753,157.58434565502947,17.928571428571427,1.1428571428571428,0,6,1.0,7,1.75,0.07142857142857142
PRV57595,56,24,1.2857142857142858,20,183.03571428571428,10250,440.0451201777015,180.93655394984862,17.571428571428573,1.1428571428571428,0,5,2.3333333333333335,14,3.7333333333333334,0.0
PRV57596,160,75,1.075,20,237.75,38040,523.858387412947,218.63014720991313,17.075,1.125,0,10,2.1333333333333333,13,11.428571428571429,0.0
PRV57597,227,107,1.1762114537444934,20,207.04845814977975,47000,398.231280173562,201.57706907878935,17.123348017621144,1.2290748898678414,0,12,2.121495327102804,13,16.214285714285715,0.0
PRV57598,23,23,0.6521739130434783,14,125.65217391304348,2890,170.50262826437395,124.79121825226001,18.434782608695652,1.391304347826087,0,11,1.0,15,1.4375,0.0
PRV57599,5,5,0.0,0,102.0,510,167.69019053003666,102.0,16.8,1.2,0,2,1.0,2,1.6666666666666667,0.0
PRV57600,51,46,1.5098039215686274,20,1470.5882352941176,75000,2735.768566063077,359.78768665765864,17.823529411764707,1.2352941176470589,2,7,1.108695652173913,15,3.1875,0.17647058823529413
PRV57601,62,48,1.6774193548387097,20,339.03225806451616,21020,907.6518247697916,334.2616992276238,17.919354838709676,1.2419354838709677,0,6,1.2916666666666667,10,5.636363636363637,0.0
PRV57602,38,30,1.368421052631579,20,236.05263157894737,8970,413.66875032190626,225.20872620151616,17.342105263157894,1.0789473684210527,0,5,1.2666666666666666,7,4.75,0.0
PRV57603,169,76,0.6331360946745562,20,291.9526627218935,49340,712.865844343491,291.48471943619063,18.40828402366864,1.1715976331360947,0,12,2.223684210526316,12,13.0,0.0
PRV57605,134,91,1.462686567164179,20,265.5970149253731,35590,610.398010415206,263.53439537773414,17.28358208955224,1.164179104477612,0,12,1.4725274725274726,25,5.153846153846154,0.0
PRV57609,2,2,7.0,14,1500.0,3000,848.5281374238571,1500.0,18.5,1.0,0,2,1.0,2,0.6666666666666666,0.0
PRV57610,32,16,0.71875,15,234.375,7500,432.30766747171936,227.57892722032065,17.71875,1.125,0,4,2.0,7,4.0,0.0
PRV57611,134,74,0.746268656716418,20,287.46268656716416,38520,607.7713343337615,286.5271211367804,17.813432835820894,1.2537313432835822,1,10,1.8108108108108107,13,9.571428571428571,0.0
PRV57612,6,6,8.5,30,5248.333333333333,31490,5896.067898749698,86.49984409105082,16.0,1.3333333333333333,0,2,1.0,4,1.2,0.5
PRV57613,2,2,0.0,0,125.0,250,106.06601717798213,125.0,20.0,1.0,0,1,1.0,1,1.0,0.0
PRV57614,4,2,0.0,0,425.0,1700,717.2400806796378,425.0,14.5,1.75,0,1,2.0,2,1.3333333333333333,0.0
PRV57615,2,2,0.0,0,55.0,110,21.213203435596427,55.0,17.0,1.0,0,1,1.0,2,0.6666666666666666,0.0
PRV57616,7,7,1.0,7,91.42857142857143,640,96.33769968684315,91.42857142857143,16.428571428571427,1.0,0,1,1.0,1,3.5,0.0
PRV57617,3,3,6.666666666666667,20,43.333333333333336,130,28.867513459481287,43.333333333333336,16.333333333333332,1.6666666666666667,0,1,1.0,2,1.0,0.0
PRV57618,220,95,1.0818181818181818,20,251.27272727272728,55280,566.304384473409,245.03535378512876,18.068181818181817,1.0,0,2,2.3157894736842106,2,73.33333333333333,0.0
PRV57619,21,18,2.0,19,120.0,2520,233.30237889914451,117.65807962529273,16.428571428571427,1.0,0,2,1.1666666666666667,2,7.0,0.0
PRV57623,4,4,0.0,0,235.0,940,251.06440076867398,235.0,16.5,1.0,0,1,1.0,1,2.0,0.0
PRV57624,41,26,0.975609756097561,20,169.02439024390245,6930,223.63815504122704,166.61971830985917,17.0,1.024390243902439,0,1,1.5769230769230769,2,13.666666666666666,0.0
PRV57625,44,21,2.6363636363636362,20,166.8181818181818,7340,249.72331412029192,162.5551060868617,17.181818181818183,1.0,0,2,2.0952380952380953,1,22.0,0.0
PRV57626,6,6,0.0,0,150.0,900,160.74825037928096,133.5680751173709,18.666666666666668,1.1666666666666667,0,3,1.0,2,2.0,0.0
PRV57627,28,28,0.14285714285714285,4,370.0,10360,751.1916459126053,295.90226764611947,18.5,1.0,0,1,1.0,1,14.0,0.0
PRV57629,10,9,5.9,20,12230.0,122300,12148.895697414915,10.113293836399542,16.3,1.6,3,1,1.1111111111111112,1,5.0,1.0
PRV57630,8,8,6.875,35,6500.0,52000,3779.6447300922723,6.08044901777362,17.375,1.0,3,1,1.0,1,4.0,1.0
PRV57631,18,17,5.388888888888889,32,12611.111111111111,227000,9744.614735322752,11.610631156110713,16.444444444444443,1.5,11,2,1.0588235294117647,1,9.0,1.0
PRV57632,1,1,2.0,2,6000.0,6000,0.0,5.612722170252573,16.0,2.0,1,1,1.0,1,0.5,1.0
PRV57633,4,3,11.25,35,7750.0,31000,5188.127472091127,7.249766136576239,15.75,1.75,3,1,1.3333333333333333,1,2.0,1.0
PRV57634,8,8,4.25,9,7250.0,58000,5849.297882163783,6.7820392890551915,16.375,1.25,3,4,1.0,3,2.0,1.0
PRV57635,18,16,4.388888888888889,17,15277.777777777777,275000,19999.428096398322,14.291653674254235,15.833333333333334,1.6111111111111112,9,4,1.125,2,6.0,1.0
PRV57636,5,5,4.2,7,5600.0,28000,3209.3613071762425,5.238540692235734,17.6,1.2,1,2,1.0,3,1.25,1.0
PRV57638,9,8,4.444444444444445,9,8044.444444444444,72400,5405.347146833196,7.5252052801164115,16.0,1.2222222222222223,5,3,1.125,3,2.25,1.0
PRV57639,17,14,2.235294117647059,20,287.6470588235294,4890,564.8952271413335,287.6470588235294,17.176470588235293,1.411764705882353,0,4,1.2142857142857142,3,4.25,0.0
PRV57640,15,14,4.533333333333333,25,3208.6666666666665,48130,5130.105633368948,144.86872466479574,17.533333333333335,1.3333333333333333,2,7,1.0714285714285714,11,1.25,0.3333333333333333
PRV57641,61,25,2.5081967213114753,20,483.11475409836066,29470,1520.3558146955893,217.562310615174,18.459016393442624,1.360655737704918,3,5,2.44,17,3.388888888888889,0.04918032786885246
PRV57642,220,108,1.5136363636363637,23,1461.2272727272727,321470,5781.827525718172,152.1142808948565,17.84090909090909,1.3363636363636364,15,15,2.037037037037037,47,4.583333333333333,0.10454545454545454
PRV57643,109,31,1.724770642201835,20,723.5779816513761,78870,2047.897079904426,202.16811911180406,17.59633027522936,1.2660550458715596,3,1,3.5161290322580645,11,9.083333333333334,0.06422018348623854
PRV57645,6,6,0.0,0,65.0,390,39.87480407475377,65.0,17.333333333333332,1.0,0,3,1.0,6,0.8571428571428571,0.0
PRV57646,25,11,0.68,13,342.8,8570,672.1019267938457,335.391329068941,19.88,1.24,0,1,2.272727272727273,7,3.125,0.0
PRV57647,46,16,0.43478260869565216,20,185.43478260869566,8530,381.0086410320149,182.85850126003578,17.97826086956522,1.3478260869565217,0,3,2.875,19,2.3,0.0
PRV57650,36,10,1.1666666666666667,20,394.72222222222223,14210,774.4287705366587,300.4657432534647,17.305555555555557,1.3055555555555556,1,3,3.6,3,9.0,0.027777777777777776
PRV57651,22,14,0.22727272727272727,4,144.54545454545453,3180,160.0811482529221,133.92969386567339,18.363636363636363,1.0909090909090908,0,3,1.5714285714285714,7,2.75,0.0
PRV57652,15,6,2.1333333333333333,20,326.6666666666667,4900,841.382082958634,112.03252032520325,16.866666666666667,1.0,0,3,2.5,4,3.0,0.0
PRV57653,82,46,1.5609756097560976,20,194.14634146341464,15920,403.7599556377196,189.20391960517844,18.74390243902439,1.3780487804878048,0,7,1.7826086956521738,13,5.857142857142857,0.0
PRV57654,72,24,1.2222222222222223,20,231.52777777777777,16670,474.2277925401751,226.61339374152993,18.819444444444443,1.4027777777777777,0,4,3.0,9,7.2,0.0
PRV57655,1,1,0.0,0,400.0,400,0.0,400.0,18.0,1.0,0,1,1.0,1,0.5,0.0
PRV57657,54,20,1.1666666666666667,20,295.0,15930,748.1719860798833,287.3794129360227,17.703703703703702,1.0740740740740742,0,5,2.7,9,5.4,0.0
PRV57658,51,37,1.7647058823529411,20,317.05882352941177,16170,556.0622055764877,317.05882352941177,18.274509803921568,1.4901960784313726,0,9,1.3783783783783783,5,8.5,0.0
PRV57659,1,1,0.0,0,20.0,20,0.0,20.0,17.0,1.0,0,1,1.0,1,0.5,0.0
PRV57660,6,5,0.6666666666666666,3,403.3333333333333,2420,690.5553320818447,403.3333333333333,16.666666666666668,1.3333333333333333,0,1,1.2,1,3.0,0.0
PRV57662,3,3,0.0,0,820.0,2460,1281.8736287169652,820.0,15.0,1.6666666666666667,0,1,1.0,3,0.75,0.0
PRV57663,3,3,1.3333333333333333,4,136.66666666666666,410,228.10816147900832,136.66666666666666,15.666666666666666,1.0,0,2,1.0,1,1.5,0.0
PRV57667,3,2,11.0,21,6666.666666666667,20000,6350.852961085883,6.236357966947303,14.333333333333334,1.0,1,1,1.5,1,1.5,1.0
PRV57668,23,19,0.8695652173913043,20,285.6521739130435,6570,547.0568034903316,281.3655848132272,16.652173913043477,1.1304347826086956,0,2,1.2105263157894737,2,7.666666666666667,0.0
PRV57669,3,3,0.0,0,83.33333333333333,250,28.867513459481287,83.33333333333333,16.666666666666668,1.0,0,1,1.0,1,1.5,0.0
PRV57670,1,1,0.0,0,20.0,20,0.0,20.0,17.0,1.0,0,1,1.0,1,0.5,0.0
PRV57671,6,6,0.0,0,121.66666666666667,730,186.0555472612055,121.66666666666667,16.666666666666668,1.0,0,1,1.0,1,3.0,0.0
PRV57672,425,342,1.2423529411764707,20,278.09411764705885,118190,574.9067935845394,273.04900555853004,17.821176470588235,0.9976470588235294,0,5,1.2426900584795322,1,212.5,0.0
PRV57673,217,125,0.8986175115207373,20,238.20276497695852,51690,488.25558291900643,233.54380270656918,17.658986175115206,1.0,0,1,1.736,1,108.5,0.0
PRV57674,413,158,1.4043583535108959,20,322.5665859564165,133220,661.2276744242346,313.79013052078153,17.23728813559322,1.0484261501210654,0,4,2.6139240506329116,3,103.25,0.0
PRV57675,3,3,0.0,0,550.0,1650,822.7393268830657,54.95049504950495,17.333333333333332,1.0,0,1,1.0,1,1.5,0.0
PRV57676,15,15,3.066666666666667,20,212.0,3180,351.08403552426023,212.0,17.333333333333332,1.0666666666666667,0,3,1.0,5,2.5,0.0
PRV57677,226,206,1.1150442477876106,20,326.9911504424779,73900,619.1928580635381,315.12401545811,17.561946902654867,1.0,1,7,1.0970873786407767,1,113.0,0.0
PRV57678,9,9,0.1111111111111111,1,441.1111111111111,3970,1002.5148932116226,441.1111111111111,17.444444444444443,1.0,0,1,1.0,2,3.0,0.0
PRV57679,1,1,0.0,0,400.0,400,0.0,400.0,17.0,1.0,0,1,1.0,1,0.5,0.0
PRV57680,19,18,2.263157894736842,20,492.63157894736844,9360,1055.2558515737792,270.7533539731682,17.94736842105263,1.0,0,1,1.0555555555555556,2,6.333333333333333,0.0
PRV57682,3,3,6.666666666666667,20,1033.3333333333333,3100,1619.670748434179,1033.3333333333333,18.666666666666668,1.0,0,1,1.0,2,1.0,0.0
PRV57683,15,14,1.4666666666666666,20,476.6666666666667,7150,1016.6518343960986,476.6666666666667,17.133333333333333,1.0,0,1,1.0714285714285714,2,5.0,0.0
PRV57684,65,58,0.47692307692307695,15,324.7692307692308,21110,737.379455598311,322.48814796009515,17.923076923076923,1.0,1,1,1.1206896551724137,1,32.5,0.0
PRV57686,23,22,0.8695652173913043,20,396.0869565217391,9110,721.9338872427359,392.24849613793276,18.130434782608695,1.0,0,2,1.0454545454545454,1,11.5,0.0
PRV57687,6,6,0.0,0,180.0,1080,120.0,166.8544600938967,17.166666666666668,1.0,0,1,1.0,1,3.0,0.0
PRV57688,12,12,2.6666666666666665,20,352.5,4230,849.5359695953808,303.151015314039,17.666666666666668,1.0,0,1,1.0,1,6.0,0.0
PRV57689,53,41,1.5660377358490567,20,290.188679245283,15380,560.4685216098488,285.37805926559895,17.735849056603772,1.2452830188679245,0,7,1.2926829268292683,5,8.833333333333334,0.0
PRV57690,4,3,0.0,0,1120.0,4480,1289.5477243333546,1120.0,16.75,1.0,0,2,1.3333333333333333,2,1.3333333333333333,0.0
PRV57691,51,20,0.49019607843137253,20,235.09803921568627,11990,508.10775451283797,231.36321195144723,17.745098039215687,1.0980392156862746,0,3,2.55,3,12.75,0.0
PRV57692,2,2,0.0,0,225.0,450,247.48737341529164,225.0,15.0,1.5,0,1,1.0,2,0.6666666666666666,0.0
PRV57693,133,117,1.6466165413533835,20,310.1503759398496,41250,600.196918396063,305.6162404337437,17.76691729323308,1.0,0,2,1.1367521367521367,1,66.5,0.0
PRV57694,18,18,1.3333333333333333,20,175.0,3150,371.3290913968996,171.18736383442265,18.555555555555557,1.3888888888888888,0,2,1.0,2,6.0,0.0
PRV57696,3,3,0.0,0,33.333333333333336,100,25.166114784235834,33.333333333333336,17.666666666666668,1.3333333333333333,0,3,1.0,3,0.75,0.0
PRV57697,66,60,4.03030303030303,21,7691.666666666667,507650,11029.445286746444,77.64372085575263,17.106060606060606,1.4848484848484849,26,6,1.1,17,3.6666666666666665,0.7272727272727273
PRV57699,3,3,8.0,12,8666.666666666666,26000,1527.5252316519468,8.107265357031492,17.666666666666668,1.3333333333333333,2,2,1.0,1,1.5,1.0
PRV57700,1,1,0.0,0,60.0,60,0.0,60.0,14.0,1.0,0,1,1.0,1,0.5,0.0
